IMEI,Private IP,Private Port,Public IP,Public Port,Dest IP,DEST PORT,MSISDN,IMSI,Start Date,Start Time,End Date,End Time,CELL_ID,Uplink Volume,Downlink Volume,Total Volume,I_RATTYPE
8572332595,10.246.38.96,9918,166.165.209.239,149,25.119.176.183,443_,333447581276,8536867805,07-06-2020,06:19:21,11-06-2020,23:35:54,778,0.02,0.01,0.03,3G
8572332595,10.221.227.235,9544,128.160.33.138,4921,207.220.208.147,8017,375906455737,7290118621,10-06-2020,00:28:31,17-06-2020,10:52:22,988,0.09,0.04,0.13,3G
8572332595,192.85.227.44,27,153.91.156.157,2477,33.198.99.73,5242,754305259266,7565487979,13-06-2020,21:58:33,20-06-2020,17:25:47,284,0.02,0.0,0.02,2G
8572332595,172.22.4.0,2125,100.68.141.111,6583,218.105.3.219,49152-65535,648962963862,8947497238,13-06-2020,08:03:15,14-06-2020,05:59:44,975,0.0,0.07,0.07,3G
8572332595,172.19.142.212,6037,138.182.220.59,726,24.183.40.97,40004,815680288164,8772970589,15-06-2020,00:46:40,19-06-2020,22:55:46,867,0.05,0.02,0.07,3G
8572332595,10.140.146.150,5076,175.163.71.99,5836,171.183.12.223,61076,843976937247,9118346885,11-06-2020,11:49:39,13-06-2020,11:16:58,834,0.08,0.06,0.14,3G
8572332595,172.23.212.101,1530,74.205.154.221,9277,242.37.131.119,443,692702305908,7581084974,20-06-2020,00:05:50,20-06-2020,16:21:15,817,0.04,0.02,0.06,3G
8572332595,10.28.137.145,5263,83.67.190.61,4021,247.135.70.9,40032,682064375917,8556842854,15-06-2020,00:36:14,18-06-2020,00:25:11,306,0.06,0.0,0.06,3G
8572332595,172.26.32.45,4741,77.81.246.127,6747,18.121.72.220,5223,342767288723,7560508046,12-06-2020,01:55:15,18-06-2020,17:23:56,770,0.08,0.08,0.16,3G
8572332595,192.155.173.79,5043,114.196.65.207,8155,120.141.225.15,8024,815768880886,7000549868,15-06-2020,20:22:46,20-06-2020,17:54:44,880,0.05,0.05,0.1,3G
8572332595,192.43.6.225,8333,62.109.134.189,6372,116.112.137.237,40017,755982117761,8423558511,20-06-2020,14:56:54,20-06-2020,16:37:43,513,0.09,0.06,0.15,3G
8572332595,192.87.208.97,7750,75.191.175.224,9551,190.212.149.97,8080,598781466613,9708883250,12-06-2020,11:24:18,13-06-2020,02:58:52,533,0.02,0.0,0.02,3G
8572332595,192.225.53.17,9908,199.34.67.197,847,179.223.185.32,143,628339030725,7513435577,06-06-2020,16:09:16,12-06-2020,18:14:06,932,0.01,0.06,0.06999999999999999,3G
8572332595,10.226.135.82,7125,11.150.145.213,2258,27.41.231.33,61076,664471354739,7278701271,04-06-2020,22:40:40,12-06-2020,11:34:12,854,0.09,0.07,0.16,2G
8572332595,172.23.64.57,8407,102.179.46.48,6434,224.24.66.71,443_,541873331865,9710464403,11-06-2020,10:07:04,16-06-2020,00:56:49,888,0.09,0.0,0.09,2G
8572332595,172.28.84.38,73,81.211.108.228,5610,144.193.223.91,8013,374099041243,7929484500,14-06-2020,21:38:15,19-06-2020,13:47:19,538,0.06,0.09,0.15,2G
8578614940,10.99.252.94,8920,247.23.68.79,4420,155.81.26.104,40004,306768919215,9942761393,03-06-2020,11:15:00,05-06-2020,16:28:10,109,0.08,0.04,0.12,3G
8578614940,192.145.28.44,1078,80.142.24.101,5047,127.167.180.159,8024,921807779330,9642546926,14-06-2020,07:47:44,19-06-2020,07:19:36,972,0.02,0.07,0.09000000000000001,2G
8578614940,192.12.112.139,6578,185.181.63.60,3485,50.78.3.198,5242,958025789338,8592332098,16-06-2020,23:54:45,19-06-2020,12:55:39,600,0.09,0.07,0.16,3G
8578614940,10.221.73.118,845,208.57.36.40,7656,23.249.162.57,8024,615357582670,9953624512,08-06-2020,02:45:39,14-06-2020,06:31:16,466,0.09,0.09,0.18,3G
8578614940,10.219.170.110,1588,105.7.235.72,3634,159.217.78.38,58128,207977262682,8167433257,16-06-2020,01:15:49,17-06-2020,09:54:19,796,0.01,0.09,0.09999999999999999,2G
8578614940,192.64.206.121,5726,210.12.175.109,2432,125.200.128.168,8025,207072292743,8425457829,12-06-2020,10:48:19,13-06-2020,01:25:21,844,0.09,0.08,0.16999999999999998,3G
8578614940,10.126.134.241,7073,76.118.35.201,1819,94.33.237.101,7275,130193207934,8646500417,16-06-2020,12:24:51,20-06-2020,17:35:57,680,0.01,0.02,0.03,2G
8578614940,10.32.153.126,9410,135.149.175.213,4966,112.2.141.208,40032,652818038293,8745180266,15-06-2020,06:27:02,17-06-2020,15:48:01,362,0.02,0.09,0.11,3G
8578614940,192.138.202.249,171,118.219.44.193,5386,214.84.62.132,80,180952336087,8531644762,18-06-2020,10:41:41,20-06-2020,14:18:33,783,0.08,0.0,0.08,2G
8578614940,192.1.193.10,8752,197.205.159.118,1474,76.162.21.185,8017,872018166843,8677040635,05-06-2020,21:04:01,13-06-2020,03:50:51,966,0.08,0.02,0.1,2G
8578614940,10.95.66.127,31,153.183.70.87,1291,82.77.50.100,58128,373199222930,7189054781,12-06-2020,19:43:54,12-06-2020,22:38:29,582,0.07,0.03,0.1,2G
8578614940,192.71.42.6,739,249.120.103.94,1266,164.146.221.179,40034,519006981828,7225211745,17-06-2020,11:13:49,17-06-2020,14:58:36,564,0.06,0.02,0.08,3G
8578614940,172.28.241.186,9673,50.177.138.7,3443,113.244.109.36,40031,812001596689,7845517411,01-06-2020,13:54:01,02-06-2020,07:09:48,952,0.01,0.06,0.06999999999999999,2G
8578614940,10.148.180.161,8305,198.86.186.188,6756,14.237.165.71,8009,161260182251,9189914440,18-06-2020,12:49:32,20-06-2020,12:11:07,544,0.01,0.07,0.08,2G
8578614940,172.30.82.211,2981,110.37.27.132,3641,25.32.14.249,40020,711375030583,8677771009,06-06-2020,16:06:50,18-06-2020,00:08:36,364,0.08,0.02,0.1,2G
8578614940,172.19.116.226,514,138.217.2.27,6282,115.72.100.204,5242,591627628487,7652733309,17-06-2020,07:18:57,17-06-2020,22:35:04,190,0.06,0.06,0.12,3G
8578614940,10.135.231.216,635,133.219.191.8,6224,59.151.250.35,40034,217623626227,9195187288,20-06-2020,09:48:33,20-06-2020,19:23:16,259,0.05,0.0,0.05,3G
8578614940,10.138.44.35,3863,14.77.133.160,6250,168.164.22.249,143,352381410881,7662904121,16-06-2020,03:28:53,19-06-2020,19:24:24,151,0.03,0.04,0.07,3G
8578614940,172.24.223.113,6088,97.226.218.39,7785,189.153.150.50,40017,768204032336,9129275255,09-06-2020,13:19:33,18-06-2020,14:27:16,784,0.07,0.08,0.15000000000000002,3G
8578614940,172.30.172.198,5939,226.244.184.209,1623,234.36.168.173,5228,868890860443,9632949602,03-06-2020,04:47:28,19-06-2020,01:07:18,663,0.01,0.01,0.02,2G
8578614940,172.17.89.77,1001,243.4.100.140,5580,151.171.80.153,5223,108225815296,8730982538,17-06-2020,05:18:46,18-06-2020,06:26:56,206,0.09,0.05,0.14,3G
8578614940,192.113.212.9,5341,145.28.140.70,1433,177.108.29.97,443_,680643059640,7559061019,01-06-2020,20:06:21,11-06-2020,11:37:42,552,0.02,0.05,0.07,2G
8578614940,10.122.21.37,3477,242.60.33.135,2167,129.99.246.128,8009,840213708338,9766989721,11-06-2020,05:40:32,11-06-2020,08:44:58,213,0.07,0.07,0.14,3G
8578614940,10.27.84.97,9190,77.9.82.102,5608,231.170.186.151,51637,156467606483,7657378756,01-06-2020,11:50:10,12-06-2020,22:48:19,433,0.09,0.05,0.14,3G
8578614940,192.224.163.192,5859,31.210.143.168,3930,248.36.217.243,143,508760214097,7869782403,18-06-2020,16:42:08,18-06-2020,18:33:19,421,0.07,0.02,0.09000000000000001,2G
8578614940,192.164.140.144,8236,43.53.40.246,2043,9.39.121.154,51637,511226582455,8714355131,09-06-2020,02:55:20,12-06-2020,08:32:16,515,0.05,0.06,0.11,3G
8578614940,172.31.83.116,571,160.91.218.60,617,41.80.19.170,5242,961324665907,9802073449,17-06-2020,00:10:30,18-06-2020,09:33:41,383,0.09,0.06,0.15,2G
8578614940,10.17.132.190,3217,158.59.194.0,5321,71.245.201.164,5228,143088389274,7830501536,02-06-2020,07:09:58,02-06-2020,14:50:00,921,0.0,0.06,0.06,3G
8578614940,10.219.63.245,6029,137.96.138.8,1071,195.34.13.118,40017,699485532352,8478874555,04-06-2020,16:48:35,19-06-2020,16:53:46,265,0.07,0.0,0.07,2G
8578614940,10.41.36.165,5877,49.55.219.57,6019,206.105.22.54,40031,342479005653,9534214556,02-06-2020,16:22:21,09-06-2020,11:05:01,520,0.02,0.08,0.1,3G
8578614940,192.15.133.115,3917,179.56.81.220,3585,1.67.214.90,40032,507504563834,9788685465,18-06-2020,13:36:36,18-06-2020,18:13:02,223,0.01,0.0,0.01,3G
8578614940,172.24.46.1,8404,72.161.242.128,4956,208.53.119.84,8025,519705195677,8591910783,02-06-2020,23:30:44,20-06-2020,19:50:17,922,0.02,0.06,0.08,3G
8578614940,10.45.112.246,5161,95.190.20.120,9175,189.201.171.117,61076,271390678607,7579275291,18-06-2020,17:25:04,20-06-2020,08:35:30,845,0.01,0.02,0.03,2G
8578614940,172.31.236.111,1980,191.239.7.11,5782,171.213.220.112,40004,658335626761,9239405673,16-06-2020,05:28:58,17-06-2020,23:36:58,342,0.05,0.08,0.13,3G
8578614940,192.90.44.75,4823,216.61.165.109,4088,57.242.186.93,5242,739247161346,9054033771,03-06-2020,01:51:04,13-06-2020,01:09:04,154,0.08,0.04,0.12,2G
8578614940,192.208.79.108,6376,152.31.6.119,4681,79.141.39.252,8080,611224298189,9065354967,14-06-2020,08:14:23,17-06-2020,06:06:40,568,0.04,0.02,0.06,3G
8578614940,192.246.213.133,7900,183.124.184.188,2554,74.108.223.2,40005,392202423015,9646434327,03-06-2020,04:13:07,17-06-2020,09:11:02,990,0.03,0.09,0.12,3G
8578614940,10.146.238.148,307,23.118.220.71,3132,157.66.226.9,49152-65535,974485306439,7262919122,13-06-2020,11:02:43,18-06-2020,00:03:50,909,0.01,0.07,0.08,3G
8578614940,172.19.178.116,7743,82.134.139.109,5756,48.25.8.63,8013,620001489501,8282321206,01-06-2020,10:52:52,11-06-2020,01:48:32,445,0.04,0.02,0.06,2G
8578614940,192.62.150.56,8783,246.2.104.69,5767,177.215.181.208,8013,621346254140,7714889267,14-06-2020,08:54:04,17-06-2020,12:35:09,892,0.01,0.09,0.09999999999999999,2G
8578614940,10.102.138.230,6485,1.93.161.60,589,61.236.180.120,8027,532112278053,7123805946,12-06-2020,17:39:27,16-06-2020,00:43:45,597,0.07,0.02,0.09000000000000001,2G
8578614940,192.93.150.3,1531,83.73.23.6,4413,16.93.89.199,40031,137962009146,9420706278,03-06-2020,06:02:40,07-06-2020,16:32:32,431,0.05,0.09,0.14,2G
8578614940,172.19.4.17,6174,126.38.212.244,840,173.159.59.100,40001,672456559997,7893572887,09-06-2020,09:54:22,09-06-2020,14:18:21,585,0.08,0.06,0.14,3G
8578614940,10.59.74.94,3719,196.167.156.202,2077,218.226.119.202,8081,376499569542,8853385745,13-06-2020,02:41:28,20-06-2020,15:12:00,354,0.03,0.07,0.1,2G
8578614940,192.105.206.108,1085,241.191.143.227,1355,56.125.106.19,40019,132389618850,8664239831,02-06-2020,13:01:32,11-06-2020,23:06:04,363,0.06,0.01,0.06999999999999999,3G
8578614940,172.20.185.71,2436,218.99.244.215,7432,245.237.13.167,61076,590771171707,8336374170,07-06-2020,04:06:55,15-06-2020,11:29:50,298,0.01,0.01,0.02,2G
8578614940,192.104.149.77,8587,230.44.132.205,7341,91.104.193.56,40017,248656793209,8976153348,09-06-2020,14:14:48,19-06-2020,10:36:11,598,0.08,0.08,0.16,3G
8578614940,192.197.191.59,2422,216.102.131.67,664,1.54.23.196,8081,337840124098,8087182709,01-06-2020,10:09:45,03-06-2020,04:42:32,718,0.08,0.08,0.16,3G
8578614940,192.225.121.160,7692,6.117.74.231,4168,85.156.122.234,143,822899898819,8428211693,02-06-2020,18:47:53,07-06-2020,14:07:46,464,0.07,0.05,0.12000000000000001,2G
8578614940,10.137.66.140,4539,221.161.43.149,6968,109.160.208.106,4244,746144765335,8372148795,20-06-2020,15:07:04,20-06-2020,20:22:08,816,0.03,0.02,0.05,3G
8585591545,10.209.106.85,277,250.77.19.131,4650,191.45.162.8,58128,139293499102,7755779222,16-06-2020,11:33:00,17-06-2020,15:49:26,892,0.08,0.07,0.15000000000000002,2G
8585591545,172.16.109.204,315,84.196.39.80,3171,125.211.128.58,61076,771211837216,8211750676,10-06-2020,12:36:12,19-06-2020,23:09:24,428,0.02,0.08,0.1,3G
8585591545,192.11.141.65,3049,58.133.167.37,4779,45.68.21.207,993,101042385860,7625333438,11-06-2020,18:38:13,14-06-2020,09:05:47,972,0.04,0.02,0.06,3G
8585591545,10.0.217.44,4468,232.51.47.164,7727,30.124.147.11,40020,159742542406,8026006414,03-06-2020,17:35:10,10-06-2020,04:38:23,419,0.04,0.06,0.1,3G
8585591545,192.57.173.42,1549,161.112.30.43,7799,17.124.82.124,143,848946316761,8950139777,08-06-2020,20:58:10,12-06-2020,22:12:56,719,0.08,0.0,0.08,3G
8585591545,192.50.94.120,6729,246.48.66.191,9707,8.28.5.167,8025,154773157101,9631635976,18-06-2020,00:31:58,18-06-2020,06:02:47,219,0.08,0.0,0.08,2G
8585591545,172.31.122.151,639,2.42.215.168,6409,95.219.6.103,5242,517021079780,8904347931,04-06-2020,09:11:48,11-06-2020,11:59:20,255,0.06,0.07,0.13,2G
8585591545,172.27.65.87,7411,87.65.9.217,7297,180.194.190.81,8081,199611334826,9414466534,01-06-2020,19:28:30,14-06-2020,03:00:47,981,0.04,0.01,0.05,3G
8585591545,172.26.71.139,8855,195.226.199.19,8488,173.47.95.67,993,476835473509,7852784954,12-06-2020,15:10:55,16-06-2020,03:33:44,778,0.02,0.08,0.1,2G
8585591545,172.31.252.212,9299,22.110.31.133,1152,113.12.155.33,40001,374641389329,9216865570,10-06-2020,11:30:33,11-06-2020,03:03:55,717,0.04,0.07,0.11000000000000001,3G
8585591545,192.93.91.145,3616,83.175.7.14,5939,169.107.237.15,40029,875915733667,9696528364,02-06-2020,11:28:20,11-06-2020,08:36:27,932,0.06,0.0,0.06,2G
8585591545,10.235.189.29,886,121.32.216.23,2506,165.18.67.138,40005,287466945968,7110129607,18-06-2020,13:48:56,20-06-2020,21:25:46,165,0.04,0.01,0.05,2G
8585591545,10.6.30.93,3692,150.14.122.213,2596,105.224.62.254,5228,437798392264,8715089772,07-06-2020,06:07:12,20-06-2020,18:41:10,699,0.0,0.01,0.01,3G
8585591545,172.17.171.111,5085,137.11.196.138,1329,98.254.136.146,40034,348131207844,7469487612,03-06-2020,01:19:27,17-06-2020,11:03:06,583,0.07,0.01,0.08,3G
8585591545,192.252.134.193,8081,78.245.9.148,2768,195.115.43.43,5222,264843936702,9516512702,07-06-2020,15:51:54,18-06-2020,10:46:28,885,0.08,0.0,0.08,2G
8585591545,192.139.130.245,2005,236.182.132.70,5620,83.87.231.104,4244,322139276435,9104551090,11-06-2020,06:41:08,20-06-2020,06:18:03,928,0.03,0.08,0.11,2G
8585591545,192.100.96.231,8592,84.178.43.177,1048,89.171.238.8,8024,711080197425,8565830588,03-06-2020,19:33:34,08-06-2020,09:50:51,375,0.0,0.03,0.03,2G
8585591545,10.195.195.81,6225,188.43.48.40,5914,52.67.231.177,443,262608653223,9583376501,14-06-2020,06:16:31,18-06-2020,16:28:40,792,0.09,0.04,0.13,2G
8585591545,10.139.154.141,9443,60.5.88.37,6593,97.135.226.117,40017,698985527818,7024163054,14-06-2020,04:08:43,15-06-2020,02:52:49,238,0.07,0.04,0.11000000000000001,3G
8585591545,172.31.24.240,8920,227.119.150.168,1851,226.70.3.8,5228,207777430573,9103322290,17-06-2020,16:59:08,19-06-2020,07:47:11,854,0.08,0.0,0.08,3G
8585591545,10.16.246.55,8815,83.100.85.187,6697,119.4.154.226,40004,257550428657,7717657943,11-06-2020,15:18:04,16-06-2020,22:15:11,684,0.08,0.01,0.09,2G
8585591545,192.155.152.184,9593,117.98.101.233,1665,41.216.230.152,8024,668349310287,8594434593,06-06-2020,14:14:01,17-06-2020,03:32:43,312,0.07,0.06,0.13,2G
8585591545,192.31.12.46,4781,198.249.5.152,6182,94.102.139.248,40005,567716295764,8673663596,14-06-2020,18:16:14,15-06-2020,05:33:26,215,0.07,0.02,0.09000000000000001,3G
8585591545,10.191.58.93,5111,141.250.178.113,5835,184.28.217.164,40029,384721556500,8718249512,15-06-2020,16:18:41,19-06-2020,10:18:56,200,0.04,0.07,0.11000000000000001,3G
8585591545,172.26.1.49,3639,121.184.58.106,5927,126.126.143.112,3478-3481,750815087186,8704111500,03-06-2020,02:39:09,15-06-2020,00:38:11,874,0.0,0.0,0.0,3G
8585591545,192.255.19.0,8009,58.6.90.231,8774,30.107.64.66,443,981252441612,8128942181,16-06-2020,20:58:06,19-06-2020,03:13:43,790,0.06,0.06,0.12,3G
8585591545,192.186.219.102,848,241.125.74.125,1259,142.181.116.120,61076,168965198359,7322469996,02-06-2020,14:59:55,17-06-2020,20:26:21,184,0.01,0.03,0.04,3G
8585591545,172.23.251.176,4412,163.52.120.115,8722,171.195.105.115,51637,182265978879,9275061538,20-06-2020,03:42:50,20-06-2020,19:59:10,965,0.08,0.05,0.13,2G
8585591545,192.191.191.56,5707,201.76.247.84,2908,159.136.213.17,8017,767049489677,8528918795,04-06-2020,06:54:10,16-06-2020,05:44:10,983,0.0,0.08,0.08,2G
8585591545,192.220.142.188,9037,220.86.250.0,3955,102.186.84.205,3478-3481,469670333390,9861306177,11-06-2020,10:06:16,14-06-2020,17:16:02,462,0.02,0.07,0.09000000000000001,2G
8585591545,192.4.199.220,7644,184.7.162.20,8478,33.29.131.26,80,371027906979,8996635009,11-06-2020,12:21:50,16-06-2020,11:56:16,631,0.0,0.08,0.08,3G
8585591545,10.188.238.244,9225,65.144.197.102,3168,55.88.0.39,40001,713511824435,8556768448,03-06-2020,14:58:38,03-06-2020,20:06:38,265,0.03,0.05,0.08,2G
8585591545,192.57.37.2,2569,17.14.41.182,3091,139.220.114.0,40034,799033946345,9609382153,03-06-2020,09:22:25,14-06-2020,17:35:09,458,0.0,0.03,0.03,2G
8585591545,172.19.3.121,4095,48.161.201.203,3544,93.125.74.168,8080,502420195078,9118907216,04-06-2020,05:01:39,17-06-2020,10:46:31,598,0.05,0.01,0.060000000000000005,2G
8585591545,192.112.13.51,139,233.195.115.158,3080,42.198.43.117,8013,515062196575,9263633415,16-06-2020,02:43:39,17-06-2020,21:09:02,315,0.03,0.04,0.07,3G
8585591545,192.184.96.85,1027,128.136.40.235,1425,178.116.126.130,40019,262378557621,8096924314,10-06-2020,20:09:08,12-06-2020,01:35:21,151,0.02,0.05,0.07,3G
8585591545,10.187.159.74,5176,118.167.84.42,5259,113.124.129.135,40031,788331837521,9393751185,08-06-2020,01:33:57,20-06-2020,13:27:35,789,0.08,0.0,0.08,2G
8585591545,172.27.27.82,4055,149.163.138.71,692,8.131.21.98,40001,859483469433,7440326718,10-06-2020,03:12:56,20-06-2020,14:52:52,156,0.09,0.01,0.09999999999999999,3G
8585591545,10.130.98.151,3554,27.9.54.111,8040,55.182.114.21,443_,184902964489,7246133753,20-06-2020,03:06:42,20-06-2020,13:08:29,663,0.03,0.08,0.11,3G
8585591545,192.251.178.205,4730,194.55.23.41,8596,163.235.183.200,5228,838749397123,7823950159,01-06-2020,10:59:08,07-06-2020,19:25:05,606,0.09,0.06,0.15,2G
8585591545,172.22.155.207,4582,210.194.174.221,6233,18.107.7.101,8080,791409889819,9698138121,16-06-2020,11:35:37,18-06-2020,10:07:11,836,0.08,0.06,0.14,3G
8585591545,172.31.0.240,260,224.199.116.247,4396,11.205.234.146,40001,825362042209,8645495522,16-06-2020,17:37:17,16-06-2020,20:42:29,586,0.03,0.04,0.07,2G
8585591545,172.17.202.156,643,247.55.79.203,3960,201.190.72.59,5222,429988881446,9233315593,20-06-2020,12:48:16,20-06-2020,14:58:25,572,0.06,0.07,0.13,3G
8585591545,172.17.145.158,5914,118.236.45.200,3819,167.230.209.254,443_,582543789439,7403713026,07-06-2020,15:07:07,14-06-2020,01:13:18,165,0.02,0.05,0.07,3G
8585591545,192.16.42.132,5409,56.61.23.55,7795,173.47.18.208,61076,505401812698,8496747796,12-06-2020,03:16:07,13-06-2020,03:07:02,469,0.08,0.05,0.13,2G
8585591545,172.18.134.188,2370,70.46.42.105,7049,117.65.108.222,8080,998675422968,7535615626,12-06-2020,19:45:44,19-06-2020,14:26:08,263,0.07,0.01,0.08,3G
8585591545,10.212.77.240,8856,96.247.254.87,8608,21.94.237.252,40004,605846937036,7074218114,01-06-2020,16:19:59,19-06-2020,07:59:12,654,0.06,0.05,0.11,3G
8585591545,10.228.195.83,8140,155.222.183.47,9015,219.23.213.190,8025,326652879870,7855070678,13-06-2020,17:52:20,14-06-2020,00:20:42,178,0.05,0.04,0.09,2G
8585591545,172.24.220.66,8147,251.73.213.200,4763,249.26.175.55,40032,874116401804,8442390853,04-06-2020,22:46:43,13-06-2020,21:37:02,390,0.07,0.04,0.11000000000000001,3G
8585591545,172.28.168.160,1164,147.34.71.186,3822,218.221.237.17,40020,402662738847,9548110086,07-06-2020,07:58:17,11-06-2020,10:02:48,117,0.0,0.04,0.04,2G
8586724007,172.26.71.198,5900,144.32.153.198,8580,13.75.11.163,3478-3481,660919036748,9577886379,08-06-2020,10:19:46,13-06-2020,06:27:21,298,0.02,0.06,0.08,3G
8586724007,192.244.47.99,4868,144.54.194.8,3168,231.2.226.18,61076,552480107057,7216486186,04-06-2020,17:13:33,07-06-2020,22:11:00,562,0.04,0.01,0.05,3G
8586724007,192.115.83.4,7902,235.238.62.161,4636,57.183.133.68,5228,313174663184,7298818506,01-06-2020,06:09:55,18-06-2020,19:16:25,908,0.04,0.06,0.1,2G
8586724007,192.180.44.198,7924,178.187.122.59,8006,135.150.3.67,4244,473302298770,9074556039,11-06-2020,08:34:30,19-06-2020,04:25:22,852,0.04,0.07,0.11000000000000001,2G
8586724007,10.69.13.211,9320,47.206.36.221,9896,221.34.241.250,40019,834220469177,8392416354,02-06-2020,19:50:35,20-06-2020,07:34:42,857,0.08,0.06,0.14,3G
8586724007,10.237.66.69,3027,188.80.153.238,2970,251.232.226.3,40019,341586541333,8928314880,12-06-2020,23:04:54,15-06-2020,17:19:07,272,0.09,0.02,0.11,2G
8586724007,10.29.40.119,1201,1.78.119.4,6289,27.231.150.188,5223,676147951212,8270405511,13-06-2020,19:08:27,19-06-2020,18:26:38,400,0.04,0.08,0.12,2G
8586724007,10.24.251.109,3516,21.112.253.235,204,79.186.154.35,51637,763623809104,8257575771,05-06-2020,02:35:26,16-06-2020,19:41:09,435,0.08,0.08,0.16,3G
8586724007,10.123.194.80,8583,127.12.108.66,9585,30.25.207.9,5228,510415024255,7090686045,08-06-2020,07:40:30,15-06-2020,09:58:16,640,0.03,0.08,0.11,3G
8586724007,172.30.15.232,2709,117.232.53.54,6419,72.210.176.4,51637,802530209293,8821927648,06-06-2020,13:18:14,07-06-2020,19:22:12,765,0.01,0.06,0.06999999999999999,3G
8586724007,192.22.148.91,1821,84.156.171.132,8992,1.58.3.98,5242,815718712964,7634603201,04-06-2020,20:16:30,06-06-2020,15:37:11,927,0.06,0.07,0.13,2G
8586724007,192.108.28.225,3637,4.197.222.234,8926,50.38.118.223,8017,335342435151,7888250572,07-06-2020,05:26:49,14-06-2020,14:25:15,216,0.08,0.07,0.15000000000000002,3G
8586724007,172.21.44.111,2443,77.57.54.237,1828,3.121.196.202,8017,437277397954,8693970803,15-06-2020,12:14:40,18-06-2020,23:18:09,849,0.08,0.06,0.14,2G
8586724007,192.17.44.1,2999,4.210.241.182,5315,162.35.4.227,40017,197105208588,9529221409,14-06-2020,02:30:02,18-06-2020,03:43:54,717,0.02,0.04,0.06,3G
8586724007,10.5.114.220,3071,21.42.2.208,4155,111.105.243.124,8003,230066743937,7548084971,15-06-2020,18:17:58,19-06-2020,21:43:57,830,0.09,0.01,0.09999999999999999,3G
8586724007,10.37.41.49,4580,76.239.50.130,265,2.173.87.149,8013,499980445188,9337676410,16-06-2020,01:05:32,17-06-2020,11:29:50,929,0.06,0.06,0.12,3G
8586724007,172.22.110.74,7709,24.12.232.135,5844,174.43.133.69,443,504553063236,8347132241,18-06-2020,19:27:34,20-06-2020,08:17:35,959,0.08,0.04,0.12,3G
8586724007,10.186.201.30,5192,84.190.216.41,8647,165.13.48.116,443,792125734633,9500501485,11-06-2020,07:43:10,14-06-2020,14:35:31,484,0.03,0.09,0.12,2G
8586724007,10.109.71.48,2649,159.92.115.173,7199,165.50.179.156,51637,633117025822,9874269550,04-06-2020,19:41:00,05-06-2020,16:50:11,353,0.04,0.06,0.1,3G
8586724007,10.183.50.195,7485,156.24.74.199,6828,203.141.132.67,49152-65535,117498448020,8700798227,04-06-2020,23:51:12,15-06-2020,16:58:34,616,0.05,0.09,0.14,3G
8586724007,10.232.225.150,4169,44.232.138.158,1088,176.112.54.43,8013,968693452987,9596446805,12-06-2020,02:34:20,19-06-2020,20:13:27,154,0.06,0.0,0.06,3G
8586724007,172.25.1.20,5129,62.26.6.142,4729,220.133.70.174,80,133839070009,8416721010,18-06-2020,05:32:19,19-06-2020,17:08:15,240,0.06,0.0,0.06,2G
8586724007,192.205.218.14,1980,181.24.147.81,6342,232.169.194.108,40032,837770522877,7408259489,18-06-2020,01:49:09,18-06-2020,02:10:25,528,0.06,0.05,0.11,3G
8586724007,172.18.82.134,9713,89.23.96.15,6694,18.253.49.98,51637,806033635358,8028569096,02-06-2020,13:17:12,09-06-2020,10:22:39,691,0.07,0.07,0.14,2G
8586724007,192.249.227.22,4638,34.102.115.103,9955,25.96.83.63,443,617741115699,7352046361,17-06-2020,04:08:20,17-06-2020,11:23:10,696,0.09,0.06,0.15,2G
8586724007,10.93.222.153,2731,157.219.159.123,2840,40.178.122.40,7275,559167163213,8352318506,14-06-2020,03:09:41,15-06-2020,23:29:21,680,0.07,0.0,0.07,2G
8586724007,172.25.147.195,5989,50.214.87.32,5065,170.14.53.54,8017,977972872539,7888327368,11-06-2020,16:13:48,15-06-2020,11:56:33,281,0.02,0.03,0.05,2G
8586724007,10.36.206.22,1946,21.218.88.207,4515,63.204.209.136,993,928531625120,9238177101,12-06-2020,07:45:47,18-06-2020,01:37:54,224,0.04,0.09,0.13,3G
8586724007,10.135.15.99,1334,52.139.250.248,828,134.171.112.122,40017,247701519743,7788646574,19-06-2020,14:59:28,20-06-2020,16:26:12,490,0.09,0.02,0.11,3G
8586724007,172.29.71.137,7472,234.229.22.22,6596,202.19.224.63,40020,789388382411,8721026018,11-06-2020,14:11:22,20-06-2020,04:49:27,705,0.01,0.0,0.01,2G
8586724007,10.223.176.171,2231,183.26.165.158,1987,25.166.1.69,80,750423595886,9233030053,11-06-2020,01:38:46,11-06-2020,02:33:50,203,0.07,0.07,0.14,3G
8586724007,192.0.118.82,2837,139.30.157.4,4532,28.242.226.225,8017,409377485040,8243392333,10-06-2020,15:05:41,13-06-2020,22:52:07,278,0.02,0.06,0.08,2G
8586724007,192.217.5.181,5997,14.165.160.23,5467,6.40.217.78,58128,534592778436,9960390225,14-06-2020,23:09:34,19-06-2020,01:08:49,515,0.07,0.08,0.15000000000000002,3G
8586724007,192.37.245.117,1637,90.137.242.119,4071,226.76.113.0,5223,385123505952,8546602882,08-06-2020,18:37:59,12-06-2020,20:29:36,161,0.08,0.08,0.16,2G
8586724007,10.212.141.63,5244,133.188.77.241,1983,58.53.34.7,8013,494847085061,7644216007,09-06-2020,18:32:32,18-06-2020,13:13:37,299,0.09,0.06,0.15,3G
