IMEI,Private IP,Private Port,Public IP,Public Port,Dest IP,DEST PORT,MSISDN,IMSI,Start Date,Start Time,End Date,End Time,CELL_ID,Uplink Volume,Downlink Volume,Total Volume,I_RATTYPE
8890158005,10.254.85.78,3365,236.188.152.249,219,60.103.71.158,58128,369218309455,9815993869,20-06-2020,10:28:58,20-06-2020,11:51:35,456,0.04,0.03,0.07,2G
8890158005,10.24.138.45,3885,18.77.185.2,3382,224.113.7.3,40026,434904061439,9990157142,13-06-2020,17:42:19,20-06-2020,12:01:59,227,0.02,0.04,0.06,3G
8890158005,192.161.23.42,7111,228.232.203.71,4577,141.255.183.5,443_,376063524592,8831875023,01-06-2020,20:41:11,16-06-2020,11:54:52,627,0.03,0.02,0.05,2G
8890158005,10.81.128.144,5129,62.72.124.165,4215,153.39.221.122,40017,499274006590,8483592142,15-06-2020,10:34:05,19-06-2020,05:46:41,178,0.09,0.05,0.14,3G
8890158005,192.77.47.202,2846,34.86.183.106,347,125.95.14.225,40032,611586460527,9071672015,01-06-2020,16:15:02,11-06-2020,07:47:11,115,0.04,0.01,0.05,2G
8890158005,172.31.238.110,1169,2.5.133.212,1560,198.170.86.102,8081,639423704193,8165301682,15-06-2020,12:50:32,16-06-2020,21:56:26,193,0.0,0.06,0.06,2G
8890158005,172.28.132.43,6856,214.84.80.163,9842,90.3.224.43,443_,794564822351,7379117944,12-06-2020,09:57:07,14-06-2020,04:50:11,326,0.05,0.04,0.09,2G
8890158005,10.47.184.51,180,2.252.23.57,7789,84.246.242.43,8017,293605922619,8569099175,20-06-2020,16:55:45,20-06-2020,20:52:15,600,0.08,0.03,0.11,3G
8890158005,172.20.205.150,9427,102.243.113.96,3784,252.112.60.18,143,703149614163,7536114071,04-06-2020,00:32:06,17-06-2020,20:06:02,286,0.01,0.09,0.09999999999999999,3G
8890158005,172.18.232.248,5403,239.111.143.70,9043,148.33.162.236,40019,255011849612,7277091132,15-06-2020,22:24:18,19-06-2020,13:47:28,595,0.06,0.01,0.06999999999999999,3G
8890158005,192.174.143.120,7316,9.126.4.244,6499,150.74.128.215,8027,460674853206,7581846862,14-06-2020,20:00:05,15-06-2020,03:26:24,919,0.02,0.06,0.08,2G
8890158005,10.156.225.144,441,143.146.96.220,6980,7.143.101.96,40017,494619240699,7277283518,19-06-2020,16:51:29,19-06-2020,23:48:32,486,0.0,0.02,0.02,2G
8890158005,172.17.28.146,2371,41.255.72.191,5626,29.16.156.132,5228,792711921645,8800548872,07-06-2020,01:45:44,09-06-2020,13:03:36,884,0.0,0.03,0.03,2G
8890158005,192.85.180.209,7677,73.102.92.145,3764,216.177.93.96,40026,757857074129,9045490397,02-06-2020,10:59:17,02-06-2020,20:51:47,206,0.09,0.08,0.16999999999999998,2G
8890158005,192.47.244.47,9628,62.242.182.187,7706,45.59.237.155,61076,480563273242,7796524607,08-06-2020,22:33:19,09-06-2020,11:40:19,512,0.05,0.07,0.12000000000000001,2G
8890158005,10.44.42.2,1302,112.41.117.127,8032,87.153.101.217,143,729318285907,9743638763,19-06-2020,14:02:01,20-06-2020,03:36:59,117,0.01,0.09,0.09999999999999999,3G
8890158005,10.197.110.216,4797,145.104.230.120,3642,84.149.71.123,40020,183231347259,7729307814,08-06-2020,01:14:29,18-06-2020,19:06:49,769,0.07,0.07,0.14,2G
8890158005,10.21.83.83,602,72.240.163.4,3362,204.72.101.83,8081,152190160818,8626841918,04-06-2020,12:03:47,05-06-2020,07:27:46,659,0.06,0.03,0.09,2G
8890158005,172.16.5.158,3297,97.118.108.96,3616,67.167.60.28,7275,297000930642,9959998796,17-06-2020,01:29:20,20-06-2020,04:57:22,879,0.08,0.03,0.11,2G
8890158005,192.49.120.31,1476,213.123.88.244,4243,87.107.27.162,4244,676192647199,7620648397,15-06-2020,18:13:25,17-06-2020,13:19:52,530,0.05,0.0,0.05,2G
8890158005,172.29.57.142,7509,167.189.40.105,5460,226.73.168.134,8025,705667774183,9903165778,20-06-2020,06:37:38,20-06-2020,15:38:08,498,0.03,0.0,0.03,2G
8890158005,192.184.175.202,7011,196.75.64.110,6624,209.197.97.131,8027,684281016383,9208812114,17-06-2020,21:30:31,18-06-2020,08:46:50,946,0.01,0.07,0.08,3G
8890158005,172.27.128.157,4691,59.133.180.201,846,224.154.229.242,8081,310306831496,8152197244,02-06-2020,04:40:44,17-06-2020,10:54:59,262,0.02,0.03,0.05,3G
8890158005,192.221.215.44,1374,78.193.40.217,2299,195.255.156.60,8081,645856167289,8933289215,20-06-2020,15:02:58,20-06-2020,21:15:44,473,0.04,0.0,0.04,3G
8890158005,172.17.51.223,7253,169.45.67.191,5880,112.9.161.212,40029,210550034056,9000730983,03-06-2020,13:54:28,08-06-2020,20:35:53,851,0.0,0.03,0.03,3G
8890158005,192.4.88.9,5437,23.110.69.131,7352,97.77.23.167,8017,661939798064,9097800627,17-06-2020,17:27:39,19-06-2020,05:56:25,867,0.07,0.06,0.13,3G
8890158005,192.97.9.194,5196,151.255.225.36,8222,250.217.100.129,61076,511792164310,8063238200,16-06-2020,22:59:49,19-06-2020,08:42:47,193,0.0,0.04,0.04,2G
8890158005,192.103.43.68,5346,114.254.134.66,6660,168.116.150.45,40032,572579856793,8747726873,08-06-2020,22:53:18,11-06-2020,01:37:56,764,0.07,0.01,0.08,2G
8890158005,192.193.176.236,543,136.249.80.91,9200,227.45.34.205,8013,540144529940,8068093780,06-06-2020,19:15:10,13-06-2020,00:31:28,773,0.01,0.02,0.03,2G
8890158005,192.28.0.134,2879,12.53.95.148,2048,96.166.29.128,443_,656069496921,7478255554,09-06-2020,07:29:56,12-06-2020,22:18:46,735,0.08,0.06,0.14,3G
8890158005,172.27.69.119,9967,9.47.120.104,7849,75.213.209.197,40034,390099057520,7230949691,02-06-2020,01:54:26,02-06-2020,04:11:47,266,0.03,0.01,0.04,3G
8890158005,172.25.8.54,3906,219.122.54.3,1720,232.116.154.199,40019,254473585774,8637849542,17-06-2020,10:34:59,19-06-2020,08:04:07,406,0.09,0.02,0.11,3G
8890158005,192.1.121.244,1955,187.35.27.228,4800,100.118.79.91,49152-65535,568502296128,9977218163,11-06-2020,12:35:51,20-06-2020,16:02:47,824,0.0,0.05,0.05,3G
8890158005,10.195.147.157,4479,163.244.150.60,799,200.227.242.85,7275,797490726928,8126816368,10-06-2020,02:03:17,19-06-2020,23:26:03,423,0.09,0.01,0.09999999999999999,2G
8890158005,192.8.190.41,3225,40.111.64.238,5229,132.106.105.244,49152-65535,753751221832,7881863998,09-06-2020,01:21:04,17-06-2020,17:47:07,394,0.03,0.06,0.09,3G
8890158005,192.84.246.207,1285,33.191.12.28,6256,27.227.241.118,143,908255276897,8567698729,16-06-2020,22:00:31,20-06-2020,02:14:05,663,0.07,0.05,0.12000000000000001,2G
8890158005,10.140.159.245,1569,145.130.29.204,5297,241.121.212.231,40020,798114106959,9616398180,05-06-2020,02:33:38,18-06-2020,05:55:47,593,0.06,0.02,0.08,3G
8890158005,10.243.239.127,3669,125.32.25.31,4096,76.242.223.31,40001,996388270115,8229316731,12-06-2020,17:21:23,20-06-2020,09:08:09,963,0.03,0.03,0.06,3G
8890158005,172.22.32.141,7351,45.18.183.218,9409,56.232.87.246,40031,934186563411,7837235988,16-06-2020,01:26:46,18-06-2020,21:01:07,752,0.05,0.01,0.060000000000000005,3G
8890158005,10.21.55.195,3593,106.39.1.18,6635,29.236.168.142,40032,800302488153,8866731360,08-06-2020,19:50:13,18-06-2020,05:46:56,494,0.07,0.02,0.09000000000000001,2G
8890158005,10.219.242.65,5121,17.96.142.159,8965,132.77.177.4,8024,772406932410,9536637645,02-06-2020,19:47:35,18-06-2020,22:16:41,160,0.08,0.09,0.16999999999999998,3G
8890158005,10.236.156.139,5755,7.79.169.75,3847,103.55.168.64,80,304744963996,7034890209,10-06-2020,06:03:29,13-06-2020,21:55:28,897,0.02,0.09,0.11,2G
8890158005,10.236.50.167,2682,223.201.211.82,5407,6.79.190.113,7275,788700942502,8333414897,07-06-2020,04:41:58,15-06-2020,00:18:48,342,0.05,0.04,0.09,2G
8890158005,172.18.104.148,3437,59.73.9.0,2477,139.174.13.179,5228,822887145870,7979076720,17-06-2020,12:52:28,18-06-2020,17:05:53,819,0.09,0.01,0.09999999999999999,3G
8890158005,192.2.18.73,9080,181.25.168.16,9734,48.168.72.141,40023,967344760285,7078793811,13-06-2020,12:41:54,16-06-2020,05:51:47,404,0.08,0.01,0.09,3G
8890158005,192.98.94.85,8667,210.160.218.212,1951,42.197.193.97,8009,472059522379,8558021888,12-06-2020,17:39:38,20-06-2020,18:54:29,541,0.01,0.09,0.09999999999999999,2G
8890158005,10.87.222.161,9462,209.106.152.246,5113,7.56.214.139,51637,239913301824,8171896315,09-06-2020,15:42:35,09-06-2020,15:51:56,848,0.01,0.04,0.05,3G
8890158005,172.22.187.85,149,14.225.159.141,3132,28.249.81.88,61076,593031289823,7407178083,04-06-2020,18:14:00,07-06-2020,05:48:21,403,0.01,0.05,0.060000000000000005,2G
8900607066,10.62.251.35,363,229.103.165.103,2272,187.210.240.3,8009,744326142268,8063406146,13-06-2020,16:02:25,14-06-2020,13:35:51,650,0.0,0.05,0.05,3G
8900607066,192.59.109.86,9939,240.189.2.196,6230,191.129.90.202,993,275824053900,7738642936,14-06-2020,18:36:15,15-06-2020,16:57:34,228,0.04,0.06,0.1,2G
8900607066,172.16.225.0,8253,200.42.42.124,9445,14.34.28.95,5222,297523202772,8847828107,08-06-2020,01:10:45,13-06-2020,05:31:48,648,0.02,0.07,0.09000000000000001,3G
8900607066,10.251.252.229,3811,216.28.217.79,2769,168.37.14.108,8080,593256632422,8100135089,20-06-2020,14:46:07,20-06-2020,19:34:59,387,0.04,0.0,0.04,2G
8900607066,10.183.74.123,1767,251.35.150.120,6404,141.75.134.209,7275,750511762920,9300964629,08-06-2020,01:10:20,18-06-2020,11:19:32,672,0.08,0.0,0.08,2G
8900607066,10.160.142.175,2691,204.147.243.122,876,141.111.50.122,40032,582452216509,7114623666,12-06-2020,04:44:31,17-06-2020,17:04:07,844,0.06,0.08,0.14,3G
8900607066,172.20.201.218,4784,130.195.143.239,5159,88.72.205.189,443,646947527340,9885912237,16-06-2020,14:43:42,16-06-2020,17:28:55,107,0.02,0.07,0.09000000000000001,2G
8900607066,172.24.121.11,9532,69.203.15.138,3318,36.91.7.99,5242,797354548210,7260388905,02-06-2020,04:05:24,11-06-2020,20:35:06,151,0.03,0.01,0.04,2G
8900607066,192.110.98.46,2007,227.105.248.181,7222,171.208.236.232,40008,445082854930,7674587251,10-06-2020,07:16:38,18-06-2020,12:32:51,590,0.05,0.01,0.060000000000000005,2G
8900607066,172.19.5.218,5119,125.164.76.92,9737,163.109.237.178,993,266446725510,8397139584,02-06-2020,14:43:48,06-06-2020,00:58:44,398,0.04,0.0,0.04,3G
8900607066,172.16.102.222,2020,25.73.222.202,2558,16.0.160.203,40032,784811671751,7031702571,01-06-2020,07:59:41,13-06-2020,02:03:31,538,0.08,0.03,0.11,3G
8900607066,192.7.142.167,8516,99.164.47.99,4135,16.149.12.87,40019,792512420826,7536462710,20-06-2020,06:16:39,20-06-2020,10:45:30,119,0.0,0.03,0.03,2G
8900607066,10.165.153.10,2266,225.130.43.6,4987,130.118.190.255,443,715473177768,8662484487,05-06-2020,03:59:35,12-06-2020,11:25:00,702,0.03,0.03,0.06,2G
8900607066,10.211.115.149,8121,154.185.227.47,71,96.97.209.27,40032,779431394957,7720943375,20-06-2020,17:37:45,20-06-2020,20:50:16,266,0.03,0.06,0.09,2G
8900607066,192.47.166.21,5578,9.206.149.193,9764,239.99.87.206,58128,933408362715,8240530683,02-06-2020,01:49:40,05-06-2020,03:49:45,858,0.07,0.04,0.11000000000000001,2G
8900607066,172.24.6.207,9394,65.226.19.50,2890,221.104.246.46,8027,251866562212,9031027099,18-06-2020,15:57:47,19-06-2020,11:49:36,961,0.02,0.03,0.05,2G
8900607066,10.134.63.93,8824,18.239.184.63,281,161.182.16.63,5223,561181674580,9490162747,04-06-2020,08:49:52,08-06-2020,03:10:49,990,0.09,0.06,0.15,2G
8900607066,10.19.50.244,2759,198.207.69.112,4795,221.226.5.21,40004,777406983774,9535260683,16-06-2020,18:44:30,19-06-2020,23:18:17,190,0.04,0.05,0.09,3G
8900607066,172.28.146.124,9843,49.72.0.155,9967,145.185.59.40,51637,688960843913,7852011552,15-06-2020,05:17:20,18-06-2020,23:34:38,161,0.06,0.02,0.08,3G
8900607066,10.120.221.211,5672,90.130.152.64,4956,40.243.128.11,8081,558136168607,8831043172,04-06-2020,18:35:00,14-06-2020,21:16:51,147,0.01,0.08,0.09,3G
8900607066,10.175.149.176,1361,5.26.38.190,2651,218.167.137.81,51637,890760295481,9562182969,13-06-2020,01:51:12,17-06-2020,02:12:29,725,0.03,0.07,0.1,2G
8900607066,10.19.188.252,4115,241.142.61.166,3756,167.198.235.93,7275,545789305282,8708429411,05-06-2020,18:47:07,17-06-2020,14:10:54,127,0.04,0.06,0.1,2G
8900607066,10.222.201.244,7842,204.191.237.254,6432,223.162.66.224,40017,591494561784,9770142781,06-06-2020,05:00:38,12-06-2020,12:29:02,845,0.01,0.04,0.05,2G
8900607066,192.181.137.28,810,45.57.54.132,7784,184.129.196.224,443_,309744655175,7518322192,16-06-2020,17:20:17,19-06-2020,21:23:38,666,0.02,0.08,0.1,3G
8900607066,172.19.98.149,9006,103.71.4.197,522,75.30.107.211,40004,538803243543,8888151752,11-06-2020,07:44:10,11-06-2020,17:36:02,549,0.04,0.01,0.05,3G
8900607066,192.236.186.99,2888,2.204.255.16,3720,170.122.166.78,443,439471075872,8505537795,13-06-2020,23:28:28,16-06-2020,23:46:11,584,0.03,0.03,0.06,3G
8900607066,192.105.26.117,971,226.15.35.29,1518,74.57.169.174,8025,708157443655,8831096481,16-06-2020,01:01:40,16-06-2020,12:24:29,793,0.01,0.04,0.05,2G
8900607066,172.20.254.43,6639,103.135.198.236,7637,14.160.122.121,4244,202177461076,8011880420,14-06-2020,03:08:40,19-06-2020,03:42:40,135,0.06,0.0,0.06,2G
8900607066,192.40.214.10,6836,89.139.34.250,8175,252.36.216.16,3478-3481,213863595908,9440288081,14-06-2020,04:24:37,15-06-2020,17:08:49,168,0.01,0.01,0.02,2G
8900607066,192.65.68.255,9207,12.73.78.211,2174,239.41.229.114,40034,869864833067,7997641271,20-06-2020,21:08:47,20-06-2020,21:26:41,399,0.07,0.09,0.16,3G
8900607066,192.85.64.16,1185,92.98.31.82,5708,2.169.237.201,40034,813535451135,8177431769,20-06-2020,12:55:26,20-06-2020,16:44:35,199,0.0,0.09,0.09,3G
8900607066,10.45.98.111,9991,152.46.212.149,9263,121.238.2.247,993,374564966934,7750024977,17-06-2020,16:25:41,17-06-2020,18:54:19,122,0.02,0.01,0.03,3G
8900607066,192.133.66.190,6539,57.90.201.82,4122,150.228.91.251,8017,454794347354,7655707021,10-06-2020,13:29:53,18-06-2020,06:16:26,195,0.07,0.01,0.08,2G
8900607066,10.249.130.216,9566,65.102.198.251,7969,167.219.81.203,80,583072089928,9927549383,06-06-2020,16:21:29,07-06-2020,19:37:56,340,0.02,0.0,0.02,2G
8900607066,192.88.96.13,3729,144.0.75.219,2213,238.196.146.12,7275,211428397627,8587728621,16-06-2020,02:50:15,16-06-2020,06:43:45,247,0.02,0.08,0.1,2G
8900607066,192.70.111.174,6993,9.169.17.81,715,150.117.159.44,8027,994544239562,7698867619,05-06-2020,03:31:45,13-06-2020,13:13:33,417,0.03,0.03,0.06,2G
8900607066,192.253.141.214,2285,26.170.21.45,2096,89.241.199.60,993,142352836992,8383014310,15-06-2020,00:19:26,18-06-2020,09:23:03,132,0.06,0.06,0.12,2G
8900607066,192.2.221.45,2033,18.235.231.58,2316,131.140.27.119,8003,126511788718,9413685949,03-06-2020,08:58:23,06-06-2020,08:13:35,290,0.03,0.09,0.12,2G
8900607066,10.253.183.69,4986,253.218.65.83,6892,90.43.20.116,40023,763421516910,8539998791,06-06-2020,14:40:22,13-06-2020,07:33:58,203,0.03,0.03,0.06,2G
8900607066,172.24.252.34,6831,189.120.117.132,3405,223.20.66.217,8027,580608537163,9314638530,17-06-2020,21:32:22,18-06-2020,23:05:29,272,0.06,0.0,0.06,3G
8900607066,192.42.210.233,6160,170.178.34.136,4734,79.151.107.239,80,483193295457,8779000307,07-06-2020,03:04:46,14-06-2020,01:21:57,835,0.04,0.01,0.05,3G
8900607066,172.29.230.18,5138,50.103.85.145,4912,181.206.34.250,40023,923472000679,7783710924,11-06-2020,18:00:05,15-06-2020,22:45:05,840,0.09,0.01,0.09999999999999999,3G
8900607066,10.100.86.184,6883,149.83.24.3,1210,170.146.239.4,58128,690853472835,8562426356,13-06-2020,03:51:54,15-06-2020,19:52:17,531,0.02,0.08,0.1,2G
8900607066,172.20.146.211,1411,232.249.27.107,6971,91.26.217.24,8027,772399512823,7800302812,09-06-2020,22:30:26,20-06-2020,20:28:35,955,0.08,0.06,0.14,2G
8900607066,172.17.60.55,9405,187.247.38.24,9381,80.20.73.98,61076,210799359926,9245624437,12-06-2020,14:27:27,13-06-2020,05:46:34,752,0.05,0.04,0.09,2G
8900607066,192.79.254.27,4630,62.214.253.195,1003,20.136.244.65,8024,703359286538,9406947420,07-06-2020,19:46:42,13-06-2020,22:06:29,155,0.09,0.0,0.09,3G
8900607066,192.78.96.72,5695,245.246.134.84,8232,169.243.175.146,7275,260558051519,7274629497,08-06-2020,05:16:18,14-06-2020,01:57:32,546,0.04,0.02,0.06,2G
8900607066,172.22.228.153,3803,162.174.129.56,8518,198.223.103.83,40004,460573023667,7305988492,07-06-2020,02:32:32,13-06-2020,01:19:07,309,0.06,0.06,0.12,2G
8900607066,172.25.164.146,3405,51.134.23.183,5966,34.255.147.96,80,404070556779,8258331311,09-06-2020,05:22:30,18-06-2020,17:22:44,814,0.03,0.04,0.07,3G
8900607066,10.28.179.86,8485,104.85.240.177,3715,112.65.134.209,40005,579543118458,8722690167,09-06-2020,13:48:50,19-06-2020,09:18:40,892,0.09,0.08,0.16999999999999998,2G
8902240216,192.186.123.176,7004,190.205.196.253,8034,115.33.152.17,5228,772543111996,7100432859,06-06-2020,12:26:45,15-06-2020,07:43:09,252,0.03,0.04,0.07,3G
8902240216,10.245.79.247,6943,210.54.46.34,369,222.228.199.147,40032,990462747458,9645867752,16-06-2020,14:30:25,17-06-2020,10:44:29,669,0.0,0.08,0.08,3G
8902240216,172.24.84.153,6164,49.179.160.188,9499,107.189.75.86,8024,777052812024,7997358848,05-06-2020,21:59:29,07-06-2020,22:21:40,711,0.03,0.02,0.05,3G
8902240216,192.38.138.117,195,43.227.252.146,9020,51.118.78.97,143,667792381518,8272375169,05-06-2020,11:12:47,07-06-2020,02:46:30,918,0.01,0.04,0.05,2G
8902240216,10.61.61.73,2881,169.169.8.237,555,105.48.152.107,8081,834690794087,7021682920,14-06-2020,07:55:45,15-06-2020,18:14:57,727,0.03,0.02,0.05,3G
8902240216,192.174.80.180,3255,250.90.227.198,8151,148.42.136.219,443,913238191785,9796541410,04-06-2020,19:49:13,18-06-2020,21:44:01,371,0.08,0.0,0.08,2G
8902240216,192.76.226.52,4973,225.158.48.52,9209,123.241.113.115,8009,227742653312,8760422081,20-06-2020,09:50:39,20-06-2020,20:21:27,933,0.08,0.01,0.09,2G
8902240216,172.28.199.173,4384,193.126.153.101,8302,163.169.242.61,8013,749329972226,8650157811,16-06-2020,00:03:19,17-06-2020,15:27:17,183,0.02,0.0,0.02,3G
8902240216,172.31.71.30,6447,154.231.243.229,7678,128.22.252.46,5222,766889281514,8074849101,03-06-2020,18:47:08,20-06-2020,20:15:28,433,0.04,0.02,0.06,2G
8902240216,10.17.219.249,8964,123.79.176.137,5807,185.58.196.70,49152-65535,468669609100,9738569584,09-06-2020,21:13:14,12-06-2020,06:59:09,313,0.03,0.09,0.12,2G
8902240216,192.104.71.233,8130,50.227.85.214,6203,117.202.7.212,40034,629772951222,8242483677,14-06-2020,16:29:15,18-06-2020,09:09:57,136,0.07,0.04,0.11000000000000001,3G
8902240216,172.23.55.187,2821,38.240.61.196,4988,188.64.95.106,80,291657568410,8018915939,19-06-2020,20:41:53,20-06-2020,14:51:46,466,0.09,0.06,0.15,2G
8902240216,172.26.26.12,7897,253.111.237.28,4368,160.245.199.33,40020,965212178927,9185475386,15-06-2020,11:42:02,18-06-2020,01:04:18,103,0.01,0.02,0.03,3G
8902240216,172.27.191.95,2900,205.147.122.151,2663,7.157.204.219,443_,671688856933,7339507105,11-06-2020,15:00:54,16-06-2020,23:17:49,414,0.07,0.03,0.1,2G
8902240216,10.115.203.209,7780,175.134.49.156,9179,222.206.26.211,8080,902840549093,7258380717,08-06-2020,13:44:40,14-06-2020,20:55:37,780,0.02,0.0,0.02,2G
8902240216,172.28.64.9,1598,155.253.171.227,11,52.250.246.76,8080,121439804067,7516164716,09-06-2020,18:58:52,13-06-2020,20:33:55,171,0.07,0.07,0.14,3G
8902240216,10.130.76.118,8531,70.39.240.72,6679,67.22.88.176,40023,751500357599,7552723880,10-06-2020,10:19:15,19-06-2020,21:00:25,216,0.05,0.01,0.060000000000000005,2G
8902240216,10.210.195.238,9339,73.199.255.177,2978,21.75.35.25,40008,715020621375,7677763664,11-06-2020,01:34:48,16-06-2020,04:33:49,157,0.02,0.03,0.05,2G
8902240216,172.31.216.94,115,72.156.152.197,2814,155.128.130.150,40017,204152310154,9775990870,08-06-2020,03:37:27,15-06-2020,21:50:21,574,0.04,0.01,0.05,2G
8902240216,10.53.75.162,6125,236.21.205.144,4244,4.125.187.140,40023,215167185805,7333891150,04-06-2020,23:51:25,06-06-2020,03:38:37,555,0.05,0.02,0.07,3G
8902240216,192.255.108.79,8652,229.85.130.181,188,220.216.26.221,40023,479987395260,9353990440,08-06-2020,18:05:19,09-06-2020,03:37:47,109,0.04,0.05,0.09,2G
8902240216,172.21.216.106,1540,145.20.243.154,513,113.12.169.186,51637,796209856062,8000273138,15-06-2020,18:28:05,16-06-2020,09:23:33,908,0.04,0.03,0.07,3G
8902240216,192.216.122.50,6544,189.58.57.90,3592,159.202.236.133,80,837877720599,7870883287,17-06-2020,01:08:31,19-06-2020,12:39:11,646,0.06,0.03,0.09,3G
8902240216,172.29.169.110,7717,23.170.193.190,3096,127.121.163.154,8024,545229938144,7135103746,11-06-2020,23:40:09,11-06-2020,23:50:01,212,0.07,0.01,0.08,3G
8902240216,172.28.148.153,3521,226.242.130.221,3330,233.103.208.125,8081,474972806728,8617003393,11-06-2020,20:58:03,15-06-2020,22:22:08,270,0.06,0.07,0.13,3G
8902240216,172.27.151.237,8878,39.91.55.242,4860,130.98.112.18,40026,826642398375,7828196288,06-06-2020,22:44:19,15-06-2020,08:39:44,390,0.03,0.03,0.06,3G
8902240216,10.205.158.228,1894,234.181.148.194,2664,37.148.139.56,8013,337202280800,9557358308,17-06-2020,19:33:47,20-06-2020,10:56:06,918,0.06,0.04,0.1,2G
8902240216,192.151.25.111,5881,63.199.132.254,564,127.148.204.169,40001,508952053014,7337397023,08-06-2020,19:05:30,15-06-2020,22:53:31,596,0.06,0.08,0.14,2G
8902240216,172.21.69.81,6589,6.58.133.196,4899,122.15.73.42,5222,978239018760,7305201724,02-06-2020,11:56:45,07-06-2020,08:00:42,320,0.06,0.09,0.15,3G
8902240216,10.74.239.173,6459,140.222.59.49,89,175.152.148.188,51637,433334557788,7165038666,01-06-2020,03:26:01,14-06-2020,16:32:02,368,0.0,0.09,0.09,2G
8902240216,10.255.190.41,4169,141.49.217.235,3406,22.102.117.243,5228,817141476726,7122219172,01-06-2020,10:19:12,19-06-2020,20:58:05,128,0.06,0.01,0.06999999999999999,3G
8902240216,172.28.28.244,9476,9.180.139.173,4482,74.101.70.200,7275,862952374826,7185798768,14-06-2020,11:32:36,14-06-2020,18:18:15,328,0.09,0.0,0.09,3G
8902240216,172.18.155.162,1366,116.155.11.175,7647,8.7.116.204,40032,778535777223,9528174344,08-06-2020,07:13:53,11-06-2020,00:02:58,594,0.01,0.08,0.09,2G
8902240216,172.26.233.78,533,245.85.85.133,5349,144.63.101.205,40020,313273778935,8209604662,09-06-2020,08:57:00,18-06-2020,20:23:20,110,0.05,0.09,0.14,2G
8902240216,10.0.11.168,1962,119.106.254.196,7763,71.81.200.40,8081,484640251643,7152073613,08-06-2020,16:05:15,12-06-2020,23:59:12,748,0.05,0.04,0.09,3G
8902240216,10.163.12.194,1571,230.36.24.171,9120,15.27.119.85,143,914337794723,9567109072,08-06-2020,21:30:04,11-06-2020,05:15:16,698,0.0,0.02,0.02,2G
8902240216,172.24.242.179,7892,241.199.177.214,1008,184.99.4.36,40031,376826629394,8498640450,15-06-2020,20:20:39,16-06-2020,20:20:18,579,0.01,0.06,0.06999999999999999,2G
8902240216,172.19.22.250,4354,123.204.179.74,6212,253.252.125.19,5223,881335305234,7073343232,10-06-2020,13:42:26,14-06-2020,14:34:27,350,0.09,0.09,0.18,3G
8902240216,10.206.255.184,5926,18.234.70.250,9566,207.193.139.89,8081,982214853027,7312523214,10-06-2020,07:09:58,13-06-2020,12:12:09,973,0.03,0.08,0.11,3G
8902240216,192.20.214.151,1279,67.255.154.212,6781,190.73.2.12,8024,768291335489,9878735309,17-06-2020,11:08:13,18-06-2020,19:40:23,224,0.04,0.01,0.05,3G
8902240216,172.24.80.80,8502,168.160.83.231,8258,251.122.64.185,8013,465610628320,9674517249,18-06-2020,11:33:01,18-06-2020,20:48:42,567,0.01,0.04,0.05,3G
8902240216,10.32.250.154,8681,179.133.36.150,7603,198.151.47.210,8081,982081905089,9047275842,04-06-2020,23:21:50,17-06-2020,11:41:17,171,0.08,0.01,0.09,2G
8902240216,172.26.76.202,3217,191.44.168.245,2686,123.4.15.136,143,126040843206,7089824547,15-06-2020,07:15:01,16-06-2020,22:12:49,822,0.02,0.08,0.1,2G
8902240216,10.37.227.206,9983,108.21.196.50,1560,146.223.196.134,8013,515592859738,9454678446,14-06-2020,13:16:41,18-06-2020,12:08:54,405,0.0,0.01,0.01,2G
8902240216,172.18.13.8,3230,79.131.150.54,3517,222.48.127.155,443_,802939120963,7890142679,17-06-2020,19:09:22,19-06-2020,03:21:23,544,0.08,0.02,0.1,3G
8902240216,172.24.115.200,6033,251.162.187.132,4769,77.137.77.245,8027,322175972398,7435094343,17-06-2020,07:11:11,17-06-2020,16:00:41,841,0.07,0.05,0.12000000000000001,3G
8902240216,172.16.122.34,7218,82.194.68.76,2775,12.228.216.234,80,705250531600,9785033325,15-06-2020,13:15:04,19-06-2020,21:42:05,346,0.06,0.05,0.11,3G
8902240216,192.23.95.138,948,74.165.222.38,7604,92.202.30.1,8025,934377911694,8716074057,03-06-2020,13:40:24,18-06-2020,07:48:58,869,0.07,0.02,0.09000000000000001,3G
8902240216,172.25.204.208,2955,114.96.210.20,5933,14.124.187.248,993,160212708294,7053754414,07-06-2020,06:51:24,07-06-2020,15:34:47,168,0.07,0.01,0.08,3G
8902240216,172.22.116.91,402,195.47.16.38,825,214.161.216.59,8009,207889873638,8491907780,06-06-2020,10:40:57,11-06-2020,14:43:10,668,0.08,0.07,0.15000000000000002,2G
8920462184,10.103.57.138,1765,15.213.242.13,1572,82.206.123.54,58128,866428259628,7258284603,11-06-2020,10:31:23,16-06-2020,19:31:41,667,0.02,0.09,0.11,2G
8920462184,192.24.239.42,8246,69.136.132.210,6073,165.56.32.198,5228,219072368432,8782964582,10-06-2020,16:30:01,18-06-2020,04:01:21,312,0.06,0.09,0.15,2G
8920462184,172.29.122.120,4400,15.151.104.155,3848,191.135.131.128,8013,298894880286,8666300944,16-06-2020,13:30:13,16-06-2020,19:57:38,777,0.04,0.06,0.1,3G
